"","month_of_analyst_forecast","monthly_returns","excess_returns","February","March","April","May","June","July","August","September","October","November","December","quartile_market_capitalization","quartile_feps","quartile_analyst_following"
"270","5",-0.138050138950348,-0.128050138950348,0,0,0,1,0,0,0,0,0,0,0,3,4,2
"271","6",0,0.01,0,0,0,0,1,0,0,0,0,0,0,3,4,2
"272","7",-0.149350643157959,-0.109350643157959,0,0,0,0,0,1,0,0,0,0,0,3,4,2
"273","8",-0.206106871366501,-0.086106871366501,0,0,0,0,0,0,1,0,0,0,0,3,4,2
"274","9",0.538461565971375,0.488461565971375,0,0,0,0,0,0,0,1,0,0,0,3,4,2
"275","10",0.0687500014901161,0.0387500014901161,0,0,0,0,0,0,0,0,1,0,0,3,4,2
"276","11",-0.060116957873106,-0.090116957873106,0,0,0,0,0,0,0,0,0,1,0,3,4,2
"277","12",-0.025000000372529,-0.045000000372529,0,0,0,0,0,0,0,0,0,0,1,3,4,2
"278","2",-0.0721311494708061,-0.0221311494708061,1,0,0,0,0,0,0,0,0,0,0,3,1,1
"279","3",-0.0353356897830963,-0.0553356897830963,0,1,0,0,0,0,0,0,0,0,0,3,1,1
"280","4",0.179487183690071,0.059487183690071,0,0,1,0,0,0,0,0,0,0,0,3,1,1
"281","5",-0.137888193130493,-0.157888193130493,0,0,0,1,0,0,0,0,0,0,0,3,1,1
"282","6",0.123188406229019,0.083188406229019,0,0,0,0,1,0,0,0,0,0,0,3,1,1
"283","1",-0.0224358979612589,-0.0224358979612589,0,0,0,0,0,0,0,0,0,0,0,3,1,1
"284","7",-0.0419354848563671,-0.0319354848563671,0,0,0,0,0,1,0,0,0,0,0,3,1,1
"285","8",0.043771043419838,0.073771043419838,0,0,0,0,0,0,1,0,0,0,0,3,1,1
"286","9",0.122580647468567,0.142580647468567,0,0,0,0,0,0,0,1,0,0,0,3,1,1
"287","10",-0.15804597735405,-0.13804597735405,0,0,0,0,0,0,0,0,1,0,0,3,1,1
"288","11",-0.0116040958091617,-0.0216040958091617,0,0,0,0,0,0,0,0,0,1,0,3,1,1
"289","12",-0.0173611119389534,-0.0573611119389534,0,0,0,0,0,0,0,0,0,0,1,3,1,1
"290","2",-0.0200607851147652,-0.0100607851147652,1,0,0,0,0,0,0,0,0,0,0,4,1,2
"291","3",-0.0347394794225693,-0.0547394794225693,0,1,0,0,0,0,0,0,0,0,0,4,1,2
"292","4",-0.0392031222581863,-0.0992031222581863,0,0,1,0,0,0,0,0,0,0,0,4,1,2
"293","5",0.176588609814644,0.086588609814644,0,0,0,1,0,0,0,0,0,0,0,4,1,2
"294","6",0.0240274649113417,-0.0159725350886583,0,0,0,0,1,0,0,0,0,0,0,4,1,2
"295","7",-0.0435753501951694,-0.0735753501951694,0,0,0,0,0,1,0,0,0,0,0,4,1,2
"296","8",0.180490538477898,0.150490538477898,0,0,0,0,0,0,1,0,0,0,0,4,1,2
"297","9",-0.0682829916477203,-0.0982829916477203,0,0,0,0,0,0,0,1,0,0,0,4,1,2
"298","10",0.0339882858097553,-0.0260117141902447,0,0,0,0,0,0,0,0,1,0,0,4,1,2
"299","11",0.153056025505066,0.113056025505066,0,0,0,0,0,0,0,0,0,1,0,4,1,2
"300","12",0.0165621731430292,-0.0434378268569708,0,0,0,0,0,0,0,0,0,0,1,4,1,2
"301","2",0.0380710661411285,-0.0019289338588715,1,0,0,0,0,0,0,0,0,0,0,3,2,2
"302","3",0.16283617913723,0.14283617913723,0,1,0,0,0,0,0,0,0,0,0,3,2,2
"303","4",-0.191337302327156,-0.161337302327156,0,0,1,0,0,0,0,0,0,0,0,3,2,2
"304","5",0.0806032568216324,0.0706032568216324,0,0,0,1,0,0,0,0,0,0,0,3,2,2
"305","6",-0.0445089526474476,-0.0845089526474476,0,0,0,0,1,0,0,0,0,0,0,3,2,2
"306","7",-0.0318986922502518,-0.0018986922502518,0,0,0,0,0,1,0,0,0,0,0,3,2,2
"307","8",0.0460250601172447,0.0260250601172447,0,0,0,0,0,0,1,0,0,0,0,3,2,2
"308","9",0.0520000457763672,0.0120000457763672,0,0,0,0,0,0,0,1,0,0,0,3,2,2
"309","10",0.069866880774498,0.049866880774498,0,0,0,0,0,0,0,0,1,0,0,3,2,2
"310","11",0.0972900912165642,0.0172900912165642,0,0,0,0,0,0,0,0,0,1,0,3,2,2
"311","12",-0.015046801418066,-0.045046801418066,0,0,0,0,0,0,0,0,0,0,1,3,2,2
"312","2",0.139066740870476,0.099066740870476,1,0,0,0,0,0,0,0,0,0,0,3,1,1
"313","3",-0.0377510264515877,-0.0277510264515877,0,1,0,0,0,0,0,0,0,0,0,3,1,1
"314","4",-0.0684473887085915,-0.0284473887085915,0,0,1,0,0,0,0,0,0,0,0,3,1,1
"315","5",0.0349462404847145,-0.0050537595152855,0,0,0,1,0,0,0,0,0,0,0,3,1,1
"316","6",0.0887342765927315,0.0587342765927315,0,0,0,0,1,0,0,0,0,0,0,3,1,1
"317","7",-0.0211746171116829,-0.0711746171116829,0,0,0,0,0,1,0,0,0,0,0,3,1,1
"318","8",0.0702040567994118,0.0702040567994118,0,0,0,0,0,0,1,0,0,0,0,3,1,1
"319","9",0.10793287307024,0.08793287307024,0,0,0,0,0,0,0,1,0,0,0,3,1,1
"320","10",-0.130808934569359,-0.090808934569359,0,0,0,0,0,0,0,0,1,0,0,3,1,1
"321","11",0.0582178458571434,0.0182178458571434,0,0,0,0,0,0,0,0,0,1,0,3,1,1
"322","12",0.0473506264388561,0.0273506264388561,0,0,0,0,0,0,0,0,0,0,1,3,1,1
"323","2",-0.130006298422813,-0.130006298422813,1,0,0,0,0,0,0,0,0,0,0,4,3,1
"324","3",-0.00474976468831301,-0.044749764688313,0,1,0,0,0,0,0,0,0,0,0,4,3,1
"325","4",0.118942722678184,0.098942722678184,0,0,1,0,0,0,0,0,0,0,0,4,3,1
"326","5",0.00787405110895634,0.0478740511089563,0,0,0,1,0,0,0,0,0,0,0,4,3,1
"327","6",-0.0329957604408264,-0.0329957604408264,0,0,0,0,1,0,0,0,0,0,0,4,3,1
"328","7",0.0405405014753342,0.0505405014753342,0,0,0,0,0,1,0,0,0,0,0,4,3,1
"329","8",0.0870129987597466,0.0670129987597466,0,0,0,0,0,0,1,0,0,0,0,4,3,1
"330","9",-0.0824372842907906,-0.0924372842907906,0,0,0,0,0,0,0,1,0,0,0,4,3,1
"331","10",0.00911460630595684,-0.0508853936940432,0,0,0,0,0,0,0,0,1,0,0,4,3,1
"332","11",0.0177419520914555,-0.0222580479085445,0,0,0,0,0,0,0,0,0,1,0,4,3,1
"333","12",-0.0235368888825178,-0.0335368888825178,0,0,0,0,0,0,0,0,0,0,1,4,3,1
"334","2",0.00844024308025837,0.00844024308025837,1,0,0,0,0,0,0,0,0,0,0,4,2,1
"335","3",-0.044191550463438,-0.064191550463438,0,1,0,0,0,0,0,0,0,0,0,4,2,1
"336","4",-0.0154115110635757,-0.0454115110635757,0,0,1,0,0,0,0,0,0,0,0,4,2,1
"337","5",0.0416221469640732,0.0016221469640732,0,0,0,1,0,0,0,0,0,0,0,4,2,1
"338","6",-0.00205971393734217,-0.00205971393734217,0,0,0,0,1,0,0,0,0,0,0,4,2,1
"339","7",0.131751015782356,0.171751015782356,0,0,0,0,0,1,0,0,0,0,0,4,2,1
"340","8",-0.0115501843392849,-0.0015501843392849,0,0,0,0,0,0,1,0,0,0,0,4,2,1
"341","9",0.238622337579727,0.208622337579727,0,0,0,0,0,0,0,1,0,0,0,4,2,1
"342","10",0.0955809950828552,0.0655809950828552,0,0,0,0,0,0,0,0,1,0,0,4,2,1
"343","11",-0.0786313787102699,0.0013686212897301,0,0,0,0,0,0,0,0,0,1,0,4,2,1
"344","12",0.038015328347683,0.038015328347683,0,0,0,0,0,0,0,0,0,0,1,4,2,1
"345","2",0.0815623253583908,0.0515623253583908,1,0,0,0,0,0,0,0,0,0,0,4,4,1
"346","3",0.0180563014000654,-0.0419436985999346,0,1,0,0,0,0,0,0,0,0,0,4,4,1
"347","4",0.135889381170273,0.095889381170273,0,0,1,0,0,0,0,0,0,0,0,4,4,1
"348","5",-0.029161823913455,0.030838176086545,0,0,0,1,0,0,0,0,0,0,0,4,4,1
"349","6",0.0791349336504936,0.0991349336504936,0,0,0,0,1,0,0,0,0,0,0,4,4,1
"350","7",-0.0949130430817604,-0.14491304308176,0,0,0,0,0,1,0,0,0,0,0,4,4,1
"351","8",0.140632599592209,0.160632599592209,0,0,0,0,0,0,1,0,0,0,0,4,4,1
"352","9",-0.0100512709468603,-0.0800512709468603,0,0,0,0,0,0,0,1,0,0,0,4,4,1
"353","10",0.0388852693140507,0.0088852693140507,0,0,0,0,0,0,0,0,1,0,0,4,4,1
"354","11",0.0765232145786285,0.0565232145786285,0,0,0,0,0,0,0,0,0,1,0,4,4,1
"355","12",0.029622433707118,-0.020377566292882,0,0,0,0,0,0,0,0,0,0,1,4,4,1
"356","2",0.1142917573452,0.0942917573452,1,0,0,0,0,0,0,0,0,0,0,4,3,2
"357","3",-0.0172283202409744,-0.0172283202409744,0,1,0,0,0,0,0,0,0,0,0,4,3,2
"358","4",-0.0173377301543951,-0.0373377301543951,0,0,1,0,0,0,0,0,0,0,0,4,3,2
"359","5",-0.0613605193793774,-0.0713605193793774,0,0,0,1,0,0,0,0,0,0,0,4,3,2
"360","6",-0.0517168641090393,-0.0317168641090393,0,0,0,0,1,0,0,0,0,0,0,4,3,2
"361","7",0.0503422096371651,0.0703422096371651,0,0,0,0,0,1,0,0,0,0,0,4,3,2
"362","8",0.0693714618682861,0.0993714618682861,0,0,0,0,0,0,1,0,0,0,0,4,3,2
"363","9",-0.0807881504297256,-0.0207881504297256,0,0,0,0,0,0,0,1,0,0,0,4,3,2
"364","10",0.0610932111740112,-0.0189067888259888,0,0,0,0,0,0,0,0,1,0,0,4,3,2
"365","11",0.0713131502270699,0.0813131502270699,0,0,0,0,0,0,0,0,0,1,0,4,3,2
"366","12",-0.144288972020149,-0.154288972020149,0,0,0,0,0,0,0,0,0,0,1,4,3,2
"367","2",-0.0280145928263664,-0.0580145928263664,1,0,0,0,0,0,0,0,0,0,0,4,2,2
"368","3",-0.089042529463768,-0.109042529463768,0,1,0,0,0,0,0,0,0,0,0,4,2,2
"369","4",-0.0701471790671349,-0.0701471790671349,0,0,1,0,0,0,0,0,0,0,0,4,2,2
"370","5",-0.0289388801902533,0.0210611198097467,0,0,0,1,0,0,0,0,0,0,0,4,2,2
"371","6",-0.0381464846432209,-0.0781464846432209,0,0,0,0,1,0,0,0,0,0,0,4,2,2
"372","7",-0.124833606183529,-0.124833606183529,0,0,0,0,0,1,0,0,0,0,0,4,2,2
"373","8",0.17761555314064,0.16761555314064,0,0,0,0,0,0,1,0,0,0,0,4,2,2
"374","9",0.0841120928525925,0.0441120928525925,0,0,0,0,0,0,0,1,0,0,0,4,2,2
"375","10",-0.030172374099493,-0.030172374099493,0,0,0,0,0,0,0,0,1,0,0,4,2,2
"376","11",-0.142469167709351,-0.142469167709351,0,0,0,0,0,0,0,0,0,1,0,4,2,2
"377","12",0.0139009431004524,0.0039009431004524,0,0,0,0,0,0,0,0,0,0,1,4,2,2
"378","2",-0.046365924179554,-0.056365924179554,1,0,0,0,0,0,0,0,0,0,0,4,3,2
"379","3",-0.0277777835726738,-0.0677777835726738,0,1,0,0,0,0,0,0,0,0,0,4,3,2
"380","4",-0.329591870307922,-0.339591870307922,0,0,1,0,0,0,0,0,0,0,0,4,3,2
"381","5",0.0816845148801804,0.0816845148801804,0,0,0,1,0,0,0,0,0,0,0,4,3,2
"382","6",-0.25473490357399,-0.23473490357399,0,0,0,0,1,0,0,0,0,0,0,4,3,2
"383","7",0.0781448259949684,0.0281448259949684,0,0,0,0,0,1,0,0,0,0,0,4,3,2
"384","8",0.131408393383026,0.161408393383026,0,0,0,0,0,0,1,0,0,0,0,4,3,2
"385","9",-0.0276761762797832,-0.0576761762797832,0,0,0,0,0,0,0,1,0,0,0,4,3,2
"386","10",0.0413533039391041,0.0113533039391041,0,0,0,0,0,0,0,0,1,0,0,4,3,2
"387","11",-0.146982967853546,-0.166982967853546,0,0,0,0,0,0,0,0,0,1,0,4,3,2
"388","12",0.0691327750682831,0.0591327750682831,0,0,0,0,0,0,0,0,0,0,1,4,3,2
"389","2",0.0596472211182118,0.0096472211182118,1,0,0,0,0,0,0,0,0,0,0,3,4,1
"390","3",-0.125122636556625,-0.125122636556625,0,1,0,0,0,0,0,0,0,0,0,3,4,1
"391","4",-0.0201907232403755,-0.0101907232403755,0,0,1,0,0,0,0,0,0,0,0,3,4,1
"392","5",-0.0749856159090996,-0.0849856159090996,0,0,0,1,0,0,0,0,0,0,0,3,4,1
"393","6",0.135940313339233,0.085940313339233,0,0,0,0,1,0,0,0,0,0,0,3,4,1
"394","7",-0.0120218209922314,0.0179781790077686,0,0,0,0,0,1,0,0,0,0,0,3,4,1
"395","8",0.0199114754796028,-0.0100885245203972,0,0,0,0,0,0,1,0,0,0,0,3,4,1
"396","9",-0.202827602624893,-0.142827602624893,0,0,0,0,0,0,0,1,0,0,0,3,4,1
"397","10",-0.190313771367073,-0.210313771367073,0,0,0,0,0,0,0,0,1,0,0,3,4,1
"398","11",0.00589725840836763,0.00589725840836763,0,0,0,0,0,0,0,0,0,1,0,3,4,1
"399","12",-0.0958789139986038,-0.0958789139986038,0,0,0,0,0,0,0,0,0,0,1,3,4,1
"400","2",0.0226917639374733,0.0126917639374733,1,0,0,0,0,0,0,0,0,0,0,3,2,2
"401","3",-0.158218145370483,-0.158218145370483,0,1,0,0,0,0,0,0,0,0,0,3,2,2
"402","4",0.187956243753433,0.177956243753433,0,0,1,0,0,0,0,0,0,0,0,3,2,2
"403","5",-0.0852535143494606,-0.0752535143494606,0,0,0,1,0,0,0,0,0,0,0,3,2,2
"404","6",-0.101180426776409,-0.071180426776409,0,0,0,0,1,0,0,0,0,0,0,3,2,2
"405","7",-0.337711066007614,-0.317711066007614,0,0,0,0,0,1,0,0,0,0,0,3,2,2
"406","8",-0.0127478940412402,0.0172521059587598,0,0,0,0,0,0,1,0,0,0,0,3,2,2
"407","9",-0.0848920419812202,-0.0848920419812202,0,0,0,0,0,0,0,1,0,0,0,3,2,2
"408","10",0.209119483828545,0.169119483828545,0,0,0,0,0,0,0,0,1,0,0,3,2,2
"409","11",-0.0429128594696522,-0.0329128594696522,0,0,0,0,0,0,0,0,0,1,0,3,2,2
"410","12",0.00544958608224988,0.00544958608224988,0,0,0,0,0,0,0,0,0,0,1,3,2,2
"411","2",0.403632760047913,0.373632760047913,1,0,0,0,0,0,0,0,0,0,0,3,2,2
"412","3",-0.0223182439804077,-0.122318243980408,0,1,0,0,0,0,0,0,0,0,0,3,2,2
"413","4",0.426362365484238,0.356362365484238,0,0,1,0,0,0,0,0,0,0,0,3,2,2
"414","5",-0.1331956833601,-0.1231956833601,0,0,0,1,0,0,0,0,0,0,0,3,2,2
"415","6",0.273106724023819,0.273106724023819,0,0,0,0,1,0,0,0,0,0,0,3,2,2
"416","7",0.0238875988870859,-0.0461124011129141,0,0,0,0,0,1,0,0,0,0,0,3,2,2
"417","8",-0.220951527357101,-0.230951527357101,0,0,0,0,0,0,1,0,0,0,0,3,2,2
"418","9",0.0417400971055031,0.0417400971055031,0,0,0,0,0,0,0,1,0,0,0,3,2,2
"419","10",-0.00733629614114761,0.0426637038588524,0,0,0,0,0,0,0,0,1,0,0,3,2,2
"420","11",-0.144968718290329,-0.224968718290329,0,0,0,0,0,0,0,0,0,1,0,3,2,2
"421","12",0.0639147162437439,0.0339147162437439,0,0,0,0,0,0,0,0,0,0,1,3,2,2
"422","2",0.00921905599534512,-0.000780944004654879,1,0,0,0,0,0,0,0,0,0,0,3,1,1
"423","3",0.0220667310059071,0.0320667310059071,0,1,0,0,0,0,0,0,0,0,0,3,1,1
"424","4",-0.119536623358727,-0.129536623358727,0,0,1,0,0,0,0,0,0,0,0,3,1,1
"425","5",-0.00897119659930468,-0.0189711965993047,0,0,0,1,0,0,0,0,0,0,0,3,1,1
"426","6",-0.0380895435810089,-0.0480895435810089,0,0,0,0,1,0,0,0,0,0,0,3,1,1
"427","7",0.0628535524010658,0.0428535524010658,0,0,0,0,0,1,0,0,0,0,0,3,1,1
"428","8",0.0656416267156601,0.0556416267156601,0,0,0,0,0,0,1,0,0,0,0,3,1,1
"429","9",-0.105614207684994,-0.095614207684994,0,0,0,0,0,0,0,1,0,0,0,3,1,1
"430","10",-0.101926684379578,-0.091926684379578,0,0,0,0,0,0,0,0,1,0,0,3,1,1
"431","11",-0.0442906618118286,-0.0342906618118286,0,0,0,0,0,0,0,0,0,1,0,3,1,1
"432","12",0.0500726103782654,0.0400726103782654,0,0,0,0,0,0,0,0,0,0,1,3,1,1
"433","2",-0.196801081299782,-0.166801081299782,1,0,0,0,0,0,0,0,0,0,0,3,1,1
"434","3",0.080729104578495,0.090729104578495,0,1,0,0,0,0,0,0,0,0,0,3,1,1
"435","4",0.0819277465343475,0.0719277465343475,0,0,1,0,0,0,0,0,0,0,0,3,1,1
"436","5",-0.0185598134994507,-0.0385598134994507,0,0,0,1,0,0,0,0,0,0,0,3,1,1
"437","6",-0.00454886024817824,-0.0145488602481782,0,0,0,0,1,0,0,0,0,0,0,3,1,1
"438","7",-0.147753283381462,-0.147753283381462,0,0,0,0,0,1,0,0,0,0,0,3,1,1
"439","8",-0.0661304295063019,-0.0561304295063019,0,0,0,0,0,0,1,0,0,0,0,3,1,1
"440","9",0.0633397176861763,0.0733397176861763,0,0,0,0,0,0,0,1,0,0,0,3,1,1
"441","10",0.132671505212784,0.172671505212784,0,0,0,0,0,0,0,0,1,0,0,3,1,1
"442","11",0.0183266773819923,0.0083266773819923,0,0,0,0,0,0,0,0,0,1,0,3,1,1
"443","12",0.0674509778618813,0.0874509778618813,0,0,0,0,0,0,0,0,0,0,1,3,1,1
"444","1",-0.0450000017881393,-0.0350000017881393,0,0,0,0,0,0,0,0,0,0,0,3,3,1
"445","2",-0.0536649227142334,-0.0036649227142334,1,0,0,0,0,0,0,0,0,0,0,3,3,1
"446","3",0.0642458125948906,0.0342458125948906,0,1,0,0,0,0,0,0,0,0,0,3,3,1
"447","4",0.0236220471560955,0.0336220471560955,0,0,1,0,0,0,0,0,0,0,0,3,3,1
"448","5",-0.0235897433012724,0.0464102566987276,0,0,0,1,0,0,0,0,0,0,0,3,3,1
"449","6",0.0212201587855816,-0.0087798412144184,0,0,0,0,1,0,0,0,0,0,0,3,3,1
"450","7",-0.0597402602434158,0.0102597397565842,0,0,0,0,0,1,0,0,0,0,0,3,3,1
"451","8",0.159668505191803,0.019668505191803,0,0,0,0,0,0,1,0,0,0,0,3,3,1
"452","9",-0.0889423042535782,-0.0689423042535782,0,0,0,0,0,0,0,1,0,0,0,3,3,1
"453","10",0.01319261174649,0.04319261174649,0,0,0,0,0,0,0,0,1,0,0,3,3,1
"454","11",-0.031770832836628,-0.001770832836628,0,0,0,0,0,0,0,0,0,1,0,3,3,1
"455","12",0.0869565233588219,0.0869565233588219,0,0,0,0,0,0,0,0,0,0,1,3,3,1
"456","1",0.0724999979138374,-0.0675000020861626,0,0,0,0,0,0,0,0,0,0,0,3,2,1
"457","2",-0.00745920743793249,-0.0374592074379325,1,0,0,0,0,0,0,0,0,0,0,3,2,1
"458","3",-0.0213270150125027,-0.0013270150125027,0,1,0,0,0,0,0,0,0,0,0,3,2,1
"459","4",0.0145278451964259,0.0445278451964259,0,0,1,0,0,0,0,0,0,0,0,3,2,1
"460","5",0.0591885447502136,0.0091885447502136,0,0,0,1,0,0,0,0,0,0,0,3,2,1
"461","6",-0.0909090936183929,-0.100909093618393,0,0,0,0,1,0,0,0,0,0,0,3,2,1
"462","7",0.0625,0.0425,0,0,0,0,0,1,0,0,0,0,0,3,2,1
"463","8",0.0324705876410007,0.0324705876410007,0,0,0,0,0,0,1,0,0,0,0,3,2,1
"464","9",-0.0942528769373894,-0.0342528769373894,0,0,0,0,0,0,0,1,0,0,0,3,2,1
"465","10",0.0507614202797413,0.0207614202797413,0,0,0,0,0,0,0,0,1,0,0,3,2,1
"466","11",0.137198060750961,0.057198060750961,0,0,0,0,0,0,0,0,0,1,0,3,2,1
"467","12",-0.0149892931804061,-0.0649892931804061,0,0,0,0,0,0,0,0,0,0,1,3,2,1
"468","2",0.110460251569748,0.030460251569748,1,0,0,0,0,0,0,0,0,0,0,3,2,1
"469","3",0.0398481972515583,-0.0301518027484417,0,1,0,0,0,0,0,0,0,0,0,3,2,1
"470","4",0.012773722410202,0.022773722410202,0,0,1,0,0,0,0,0,0,0,0,3,2,1
"471","5",0.11675675958395,0.07675675958395,0,0,0,1,0,0,0,0,0,0,0,3,2,1
"472","6",0.00649350648745894,0.00649350648745894,0,0,0,0,1,0,0,0,0,0,0,3,2,1
"473","7",0.00483870971947908,0.0748387097194791,0,0,0,0,0,1,0,0,0,0,0,3,2,1
"474","8",0.113643661141396,0.063643661141396,0,0,0,0,0,0,1,0,0,0,0,3,2,1
"475","9",-0.147826090455055,-0.097826090455055,0,0,0,0,0,0,0,1,0,0,0,3,2,1
"476","10",0.0884353742003441,0.0484353742003441,0,0,0,0,0,0,0,0,1,0,0,3,2,1
"477","11",0.0231250002980232,0.0131250002980232,0,0,0,0,0,0,0,0,0,1,0,3,2,1
"478","12",-0.0430107526481152,-0.0330107526481152,0,0,0,0,0,0,0,0,0,0,1,3,2,1
"479","1",0.163636356592178,0.093636356592178,0,0,0,0,0,0,0,0,0,0,0,4,1,1
"480","2",0.015885416418314,-0.094114583581686,1,0,0,0,0,0,0,0,0,0,0,4,1,1
"481","3",0.0515463910996914,0.0315463910996914,0,1,0,0,0,0,0,0,0,0,0,4,1,1
"482","4",-0.00490196095779538,-0.0149019609577954,0,0,1,0,0,0,0,0,0,0,0,4,1,1
"483","5",-0.0458128079771995,-0.0258128079771995,0,0,0,1,0,0,0,0,0,0,0,4,1,1
"484","6",0.119480520486832,0.039480520486832,0,0,0,0,1,0,0,0,0,0,0,4,1,1
"485","7",-0.064965195953846,-0.054965195953846,0,0,0,0,0,1,0,0,0,0,0,4,1,1
"486","8",-0.0362282879650593,-0.0062282879650593,0,0,0,0,0,0,1,0,0,0,0,4,1,1
"487","9",-0.00259067350998521,-0.0325906735099852,0,0,0,0,0,0,0,1,0,0,0,4,1,1
"488","10",0.0415584407746792,0.0415584407746792,0,0,0,0,0,0,0,0,1,0,0,4,1,1
"489","11",-0.0812967568635941,-0.0412967568635941,0,0,0,0,0,0,0,0,0,1,0,4,1,1
"490","12",0.0218579228967428,-0.0381420771032572,0,0,0,0,0,0,0,0,0,0,1,4,1,1
"491","1",0.104278072714806,-0.025721927285194,0,0,0,0,0,0,0,0,0,0,0,4,1,1
"492","2",-0.0280871670693159,-0.0180871670693159,1,0,0,0,0,0,0,0,0,0,0,4,1,1
"493","3",0.0275689214468002,-0.0124310785531998,0,1,0,0,0,0,0,0,0,0,0,4,1,1
"494","4",0.0536585375666618,-0.0063414624333382,0,0,1,0,0,0,0,0,0,0,0,4,1,1
"495","5",0.0247685182839632,-0.0452314817160368,0,0,0,1,0,0,0,0,0,0,0,4,1,1
"496","6",-0.0295454543083906,-0.0195454543083906,0,0,0,0,1,0,0,0,0,0,0,4,1,1
"497","7",0.124121777713299,0.054121777713299,0,0,0,0,0,1,0,0,0,0,0,4,1,1
"498","8",-0.0297916661947966,-0.0897916661947966,0,0,0,0,0,0,1,0,0,0,0,4,1,1
"499","9",-0.0928725674748421,-0.102872567474842,0,0,0,0,0,0,0,1,0,0,0,4,1,1
"500","10",-0.0476190485060215,0.0223809514939785,0,0,0,0,0,0,0,0,1,0,0,4,1,1
"501","11",0.0492499992251396,0.0292499992251396,0,0,0,0,0,0,0,0,0,1,0,4,1,1
"502","12",0.0287769790738821,0.0087769790738821,0,0,0,0,0,0,0,0,0,0,1,4,1,1
"503","1",0.0427553430199623,-0.107244656980038,0,0,0,0,0,0,0,0,0,0,0,3,2,1
"504","2",0.015261959284544,-0.124738040715456,1,0,0,0,0,0,0,0,0,0,0,3,2,1
"505","3",-0.0541760735213757,-0.134176073521376,0,1,0,0,0,0,0,0,0,0,0,3,2,1
"506","4",0.105011932551861,0.095011932551861,0,0,1,0,0,0,0,0,0,0,0,3,2,1
"507","5",0.131749466061592,0.081749466061592,0,0,0,1,0,0,0,0,0,0,0,3,2,1
"508","6",-0.00767754297703505,0.0523224570229649,0,0,0,0,1,0,0,0,0,0,0,3,2,1
"509","7",0.0309477765113115,-0.0190522234886885,0,0,0,0,0,1,0,0,0,0,0,3,2,1
"510","8",-0.00375234521925449,-0.0537523452192545,0,0,0,0,0,0,1,0,0,0,0,3,2,1
"511","9",-0.00568181835114956,0.00431818164885044,0,0,0,0,0,0,0,1,0,0,0,3,2,1
"512","10",-0.0209523811936379,-0.0409523811936379,0,0,0,0,0,0,0,0,1,0,0,3,2,1
"513","11",-0.15564201772213,-0.12564201772213,0,0,0,0,0,0,0,0,0,1,0,3,2,1
"514","12",0.201856151223183,0.091856151223183,0,0,0,0,0,0,0,0,0,0,1,3,2,1
"515","2",0.166803270578384,0.106803270578384,1,0,0,0,0,0,0,0,0,0,0,2,1,1
"516","3",0.0670881569385529,0.0470881569385529,0,1,0,0,0,0,0,0,0,0,0,2,1,1
"517","4",0.00855826959013939,-0.00144173040986061,0,0,1,0,0,0,0,0,0,0,0,2,1,1
"518","5",-0.0897519588470459,-0.0497519588470459,0,0,0,1,0,0,0,0,0,0,0,2,1,1
"519","6",-0.116529226303101,-0.086529226303101,0,0,0,0,1,0,0,0,0,0,0,2,1,1
"520","7",0.0718344375491142,0.101834437549114,0,0,0,0,0,1,0,0,0,0,0,2,1,1
"521","8",-0.301779597997665,-0.191779597997665,0,0,0,0,0,0,1,0,0,0,0,2,1,1
"522","9",-0.335141003131867,-0.165141003131867,0,0,0,0,0,0,0,1,0,0,0,2,1,1
"523","10",0.495106011629105,0.295106011629105,0,0,0,0,0,0,0,0,1,0,0,2,1,1
"524","11",-0.0212765634059906,0.0187234365940094,0,0,0,0,0,0,0,0,0,1,0,2,1,1
"525","12",-0.0334448367357254,-0.0234448367357254,0,0,0,0,0,0,0,0,0,0,1,2,1,1
"526","3",0.0702575445175171,0.110257544517517,0,1,0,0,0,0,0,0,0,0,0,1,3,2
"527","4",0.223443314433098,0.123443314433098,0,0,1,0,0,0,0,0,0,0,0,1,3,2
"528","5",-0.116766504943371,-0.076766504943371,0,0,0,1,0,0,0,0,0,0,0,1,3,2
"529","6",-0.0176270976662636,0.0323729023337364,0,0,0,0,1,0,0,0,0,0,0,1,3,2
"530","7",-0.195426240563393,-0.035426240563393,0,0,0,0,0,1,0,0,0,0,0,1,3,2
"531","8",-0.00602925894781947,0.0339707410521805,0,0,0,0,0,0,1,0,0,0,0,1,3,2
"532","9",-0.175909891724586,-0.025909891724586,0,0,0,0,0,0,0,1,0,0,0,1,3,2
"533","10",0.0624338798224926,-0.0575661201775074,0,0,0,0,0,0,0,0,1,0,0,1,3,2
"534","11",0.00697208102792501,0.026972081027925,0,0,0,0,0,0,0,0,0,1,0,1,3,2
"535","12",-0.152324378490448,-0.042324378490448,0,0,0,0,0,0,0,0,0,0,1,1,3,2
"536","2",-0.0271739512681961,-0.0071739512681961,1,0,0,0,0,0,0,0,0,0,0,1,4,2
"537","3",0.293296098709106,0.043296098709106,0,1,0,0,0,0,0,0,0,0,0,1,4,2
"538","4",0.0652174353599548,-0.124782564640045,0,0,1,0,0,0,0,0,0,0,0,1,4,2
"539","5",-0.0408163852989674,0.0091836147010326,0,0,0,1,0,0,0,0,0,0,0,1,4,2
"540","6",0.0755319818854332,0.0255319818854332,0,0,0,0,1,0,0,0,0,0,0,1,4,2
